"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"3601020101",118,450,116,103,52,4,0,8.84745762711864,14,14,234,450,450,440,433,450,450,450,450,450,450,450,102,207,3,0,438,438,188,450,450,450,450,450,188,25,0,450,450,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,4,0,0,0,240,215,0,0,0,0,0,0,"36"
"3601020201",264,318,64,48,67,3,0,9.06439393939394,0,0,16,318,318,300,318,318,318,318,318,318,318,318,5,14,0,0,251,250,85,318,318,318,318,318,85,6,0,318,318,0,0,0,4,0,4,7,0,0,0,4,2,5,2,0,4,0,0,0,0,0,0,219,20,6,0,0,0,0,0,5,"36"
"3601020301",92,229,53,39,41,1,0,9,5,5,55,229,229,222,228,229,229,229,229,229,229,229,11,49,0,0,213,209,109,229,229,229,229,229,109,3,0,229,229,0,0,0,4,0,0,7,0,0,0,5,0,0,2,0,6,0,0,0,0,0,0,93,56,57,0,0,0,0,0,0,"36"
"3601020401",185,340,106,94,55,7,5,9,9,9,108,340,340,323,340,340,340,340,340,340,340,340,42,78,0,0,303,302,119,340,340,340,340,340,119,26,10,340,340,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,136,126,81,3,0,0,0,0,0,"36"
"3601030101",154,394,74,65,92,4,0,8.66883116883117,0,0,93,394,394,386,394,394,394,394,394,394,394,394,28,120,0,0,352,350,193,394,394,394,394,394,193,15,0,394,394,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,47,137,114,0,0,0,0,0,0,"36"
"3601030201",230,683,220,178,189,8,4,8.58695652173913,0,0,207,683,683,678,682,683,683,683,683,683,683,683,75,201,0,0,631,624,467,683,683,683,683,683,467,18,8,683,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,14,26,0,0,0,0,0,0,"36"
"3601030301",193,730,194,151,158,14,6,8.4559585492228,7,7,250,730,730,730,730,730,730,730,730,730,730,730,69,258,36,0,706,695,464,730,727,730,730,730,464,53,26,730,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,0,0,0,0,0,0,"36"
"3601030401",237,820,357,284,198,27,15,8.24472573839662,12,12,360,820,820,816,820,820,820,820,820,820,820,820,69,313,0,0,772,761,534,820,820,820,820,820,534,100,58,820,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,222,278,298,0,0,0,0,0,0,"36"
"3601030501",35,144,38,34,33,0,0,7.57142857142857,18,18,96,144,144,140,144,144,144,144,144,144,144,144,33,92,0,0,141,141,107,144,144,144,144,144,107,0,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74,89,0,0,0,0,0,0,"36"
"3601030601",93,289,122,104,68,0,5,7.95698924731183,5,0,136,289,289,289,286,289,289,289,289,289,289,289,44,130,0,0,261,255,146,289,289,289,289,289,146,0,19,289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,16,81,0,0,0,0,0,0,"36"
"3601030701",139,412,146,111,97,5,1,8.36690647482014,0,0,157,412,412,410,412,412,412,412,412,412,412,412,30,157,0,0,382,375,257,412,412,412,412,412,257,14,2,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,91,0,0,0,0,0,0,"36"
"3601030801",57,185,91,84,31,1,0,8.54385964912281,0,0,81,185,185,185,185,185,185,185,185,185,185,185,27,83,5,0,180,177,86,185,185,185,185,185,86,2,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,12,42,0,0,0,0,0,0,"36"
"3601030901",194,762,310,247,156,26,15,9.10309278350515,0,0,328,762,762,753,753,762,762,762,762,762,762,762,135,293,15,0,751,751,500,762,762,762,762,762,500,89,45,762,762,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,194,0,0,0,0,0,0,"36"
"3601031001",153,524,168,147,108,19,13,8.22222222222222,2,2,218,524,524,510,524,524,524,524,524,524,524,524,78,168,0,0,506,505,314,524,524,524,524,524,314,62,52,524,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,89,114,0,0,0,0,0,0,"36"
"3601031101",139,485,145,122,80,7,16,7.23021582733813,6,6,227,485,485,477,485,485,485,485,485,485,485,485,93,171,0,0,475,475,234,485,485,485,485,485,234,20,68,485,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,"36"
"3601031201",135,375,132,107,114,6,9,8.28888888888889,0,0,132,375,375,369,375,375,375,375,375,375,375,375,27,143,0,0,332,329,272,375,375,375,375,375,272,16,25,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,295,87,69,0,0,0,0,0,0,"36"
"3601040101",179,514,173,146,99,18,23,9.99441340782123,0,0,226,514,514,511,479,514,514,514,514,514,514,514,66,193,0,0,476,461,252,514,512,514,514,514,258,66,85,514,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,"36"
"3601040201",229,519,198,154,123,11,0,9.65938864628821,0,0,121,519,519,503,519,519,519,519,519,519,519,519,39,125,0,0,468,465,289,519,519,519,519,519,289,33,0,519,519,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,76,0,0,0,0,0,0,0,0,"36"
"3601040301",219,648,233,181,170,16,1,9.86301369863014,0,0,205,648,648,641,648,648,648,648,648,648,648,648,81,154,0,0,597,585,435,648,648,648,648,648,442,58,3,648,648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,3,14,17,0,0,0,0,0,0,"36"
