"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"4101020101",180,687,167,132,119,9,5,8.67777777777778,41,36,340,687,687,671,687,687,687,687,687,687,687,687,164,278,0,0,658,657,391,687,687,687,687,687,391,36,27,687,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2,6,8,0,2,7,78,0,0,0,0,0,0,"41"
"4101020201",128,397,139,107,78,6,22,8.7109375,0,0,211,397,397,392,395,397,397,397,397,397,397,397,54,176,3,0,376,370,215,397,397,397,397,397,215,29,83,397,397,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,3,0,33,0,0,0,0,0,0,"41"
"4101020301",245,759,216,147,125,6,20,8.91428571428571,0,0,281,759,759,742,748,759,759,759,759,759,759,759,65,288,0,0,732,730,383,759,759,759,759,759,383,25,53,759,759,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,53,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"41"
"4101020401",117,317,83,64,80,4,6,8.97435897435897,0,0,102,317,317,315,317,317,317,317,317,317,317,317,35,103,0,0,276,273,185,317,317,317,317,317,185,13,29,317,317,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101020501",134,451,77,61,77,1,2,8.90298507462687,0,0,201,451,451,443,451,451,451,451,451,451,451,451,132,181,0,0,426,414,262,451,451,451,451,451,262,9,11,451,451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"41"
"4101020601",130,440,77,63,59,5,6,8.66923076923077,8,0,250,440,440,439,432,440,440,440,440,440,440,440,73,189,0,0,417,411,173,440,440,440,440,440,173,19,27,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,6,0,50,0,0,0,0,0,2,"41"
"4101020701",89,278,54,44,60,6,13,8.91011235955056,12,12,119,278,278,275,278,278,278,278,278,278,278,278,48,103,0,0,259,256,152,278,278,278,278,278,152,17,67,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"41"
"4101020801",119,330,78,66,70,4,16,8.83193277310924,0,0,117,330,330,323,330,330,330,330,330,330,330,330,42,115,0,0,308,305,181,330,330,330,330,330,181,22,50,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101020901",104,336,77,70,67,14,25,8.86538461538461,12,12,146,336,336,326,332,336,336,336,336,336,336,336,48,104,0,0,311,311,201,336,336,336,336,336,205,47,109,336,336,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,"41"
"4101021101",309,1099,350,239,141,9,21,9.02588996763754,0,0,528,1099,1099,1072,1093,1099,1099,1099,1099,1099,1099,1099,201,455,0,0,1081,1070,500,1099,1099,1099,1099,1099,500,39,79,1099,1099,0,0,0,6,0,0,0,0,0,0,9,0,0,3,0,41,0,0,0,0,0,0,0,0,70,0,0,0,0,0,5,"41"
"4101021201",188,561,156,129,93,16,30,8.81914893617021,3,3,253,561,561,532,555,561,561,561,561,561,561,561,99,213,0,0,527,522,239,561,561,561,561,561,239,54,77,561,561,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,40,0,0,0,0,9,0,14,0,41,0,0,0,0,0,0,"41"
"4101030101",221,793,145,119,144,2,8,8.95475113122172,41,24,356,785,785,791,780,793,793,793,793,793,793,793,113,313,0,0,766,761,423,793,793,793,786,786,423,5,28,786,786,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,36,0,0,7,0,0,0,0,"41"
"4101030201",165,486,133,104,126,7,24,8.98181818181818,28,23,168,486,486,482,482,486,486,486,486,486,486,486,35,126,0,0,443,439,288,486,486,486,486,486,288,24,61,486,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,"41"
"4101030301",271,977,269,199,197,7,30,8.97785977859779,45,19,389,977,977,967,973,977,977,977,977,977,977,977,89,423,0,0,928,921,550,977,977,977,977,977,550,28,96,977,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,"41"
"4101030401",137,485,183,162,90,7,30,9,26,16,236,485,485,481,485,485,485,485,485,485,485,485,63,179,0,0,466,460,279,485,485,485,485,485,282,24,104,485,485,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101030501",231,810,367,303,108,7,3,9,24,16,395,810,810,793,810,810,810,810,810,810,810,810,126,341,0,0,800,797,363,810,810,810,810,810,363,33,8,810,810,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101030601",246,870,221,199,160,10,16,9,41,35,460,870,870,860,870,870,870,870,870,870,870,870,141,435,0,0,812,804,499,870,870,870,870,870,499,40,71,870,870,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101030701",193,653,125,117,103,9,27,9,24,13,257,653,653,644,653,653,653,653,653,653,653,653,91,215,0,0,638,630,355,653,653,653,653,653,355,41,88,653,653,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101030801",189,592,143,122,89,4,5,9,22,22,243,592,592,570,592,592,592,592,592,592,592,592,51,197,0,0,571,563,275,592,592,592,592,592,275,17,20,592,592,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101030901",99,307,73,67,38,4,14,9,27,27,165,307,307,301,307,307,307,307,307,307,307,307,67,143,0,0,292,292,111,307,307,307,307,307,111,13,57,307,307,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"41"
"4101031001",225,803,360,302,133,4,11,9,48,40,357,803,803,787,803,803,803,803,803,803,803,803,84,306,0,0,782,782,412,803,803,803,803,803,412,20,39,803,803,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101031101",126,422,78,58,72,4,8,9,26,22,221,422,422,416,422,422,422,422,422,422,422,422,70,183,0,0,389,384,215,422,422,422,422,422,215,13,26,422,422,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101031201",175,429,113,98,92,2,16,9,0,0,134,429,429,410,429,429,429,429,429,429,429,429,32,140,0,0,396,376,209,429,425,429,429,429,209,10,42,429,429,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101040601",25,106,15,13,19,0,0,8.76,0,0,75,106,106,106,106,106,106,106,106,106,106,106,20,78,0,0,95,93,77,106,106,106,106,106,77,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,"41"
"4101040701",46,142,24,21,17,0,0,8.78260869565217,0,0,54,142,142,137,142,142,142,142,142,142,142,142,16,68,0,0,135,135,64,142,142,142,142,142,64,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,"41"
"4101050101",581,1773,522,396,282,14,41,8.10499139414802,13,13,719,1773,1773,1718,1773,1773,1773,1773,1773,1773,1773,1773,137,669,0,0,1722,1704,823,1773,1773,1773,1773,1773,827,58,146,1773,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,392,166,231,0,0,4,0,0,0,"41"
"4101050201",273,799,241,230,102,5,5,8,10,10,284,799,799,747,799,799,799,799,799,799,799,799,77,277,37,0,788,773,340,799,799,799,799,799,345,21,14,799,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,316,220,0,0,0,0,0,0,"41"
"4101050301",111,407,114,85,73,5,34,8.64864864864865,7,7,202,407,407,404,406,407,407,407,407,407,407,407,53,187,26,0,400,396,231,407,407,407,407,407,231,28,135,407,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,0,0,97,113,113,0,0,0,0,0,0,"41"
"4101050401",217,608,207,133,108,9,22,8,13,13,251,608,608,581,608,608,608,608,608,608,608,608,88,238,0,0,555,546,246,608,608,608,608,608,246,30,71,608,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,"41"
"4101050501",242,773,184,148,93,3,23,8,0,0,288,773,773,745,773,773,773,773,773,773,773,773,46,266,0,0,753,745,300,773,773,773,773,773,300,6,93,773,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,"41"
"4101050601",95,269,105,91,69,1,7,8,0,0,61,269,269,269,269,269,269,269,269,269,269,269,25,50,0,0,250,250,151,269,269,269,269,269,151,3,16,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"41"
"4101050701",147,440,121,105,59,2,3,8,0,0,116,440,440,428,440,440,440,440,440,440,440,440,39,112,0,0,435,434,164,440,440,440,440,440,164,4,7,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,"41"
"4101050801",140,501,119,100,75,1,10,8,0,0,291,501,501,478,501,501,501,501,501,501,501,501,80,267,0,0,484,481,224,501,501,501,501,501,229,5,58,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,"41"
"4101050901",165,469,141,117,65,3,0,8,0,0,164,469,469,445,469,469,469,469,469,469,469,469,76,128,0,0,447,442,167,469,469,469,469,469,167,10,0,469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,"41"
"4101051001",261,810,204,183,104,4,13,8,6,0,384,810,810,758,810,810,810,810,810,810,810,810,122,356,46,0,792,791,331,810,810,810,810,810,331,16,59,810,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,520,454,0,0,0,0,0,0,"41"
"4101051101",174,692,206,149,106,3,3,8,0,0,334,692,692,680,692,692,692,692,692,692,692,692,130,290,0,0,682,682,390,692,692,692,692,692,390,16,11,692,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"41"
"4101051201",101,363,55,43,57,6,20,8,0,0,218,363,363,345,363,363,363,363,363,363,363,363,85,194,0,0,349,340,154,363,363,363,363,363,154,20,68,363,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,"41"
"4101051301",55,230,48,44,22,0,3,8,0,0,135,230,230,221,230,230,230,230,230,230,230,230,51,119,0,0,223,223,77,230,230,230,230,230,77,0,9,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41"
"4101051401",289,768,204,150,123,8,35,8.5121107266436,4,0,257,768,768,729,768,768,768,768,768,768,768,768,83,233,0,0,726,714,301,768,768,768,768,768,301,30,106,768,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,220,236,0,0,0,0,0,0,"41"
"4101051501",81,284,116,109,34,11,8,8.06172839506173,17,5,173,284,284,284,275,284,284,284,284,284,284,284,95,137,0,0,278,276,91,284,284,284,284,284,95,43,31,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,71,132,0,0,0,0,0,0,"41"
"4101051601",189,613,170,146,111,11,24,8,0,0,183,613,613,596,613,613,613,613,613,613,613,613,63,155,0,5,596,591,290,613,613,613,613,613,295,46,83,613,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"41"
"4101060301",226,649,114,105,122,10,42,8.92035398230088,0,0,64,649,649,644,649,649,649,649,649,649,649,649,19,61,0,0,625,618,332,649,649,649,649,649,332,38,140,649,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,218,0,0,0,0,0,0,"41"
"4101060401",521,1685,206,177,266,10,43,8.17658349328215,0,0,601,1685,1685,1649,1672,1685,1685,1685,1685,1685,1685,1685,174,572,48,0,1635,1627,801,1685,1685,1685,1685,1685,801,55,170,1685,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,165,12,0,2,18,25,0,0,145,199,0,0,0,0,0,0,"41"
"4101060501",213,759,191,149,135,10,18,8.02816901408451,0,0,289,759,759,751,759,759,759,759,759,759,759,759,73,254,0,0,732,730,425,759,759,759,759,759,425,38,73,759,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,7,30,0,0,18,59,0,0,0,0,0,0,"41"
"4101060601",52,184,29,19,28,1,2,8.42307692307692,5,5,87,184,184,181,179,184,184,184,184,184,184,184,8,100,14,0,175,175,85,184,184,184,184,184,85,5,13,184,184,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,34,8,0,5,9,8,0,11,69,63,0,0,0,0,0,16,"41"
"4101060701",70,173,31,25,19,0,2,8.31428571428571,11,7,49,173,173,161,156,173,173,173,173,173,173,173,12,45,0,0,169,169,58,173,173,173,173,173,58,0,9,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,67,0,0,0,69,41,0,0,0,0,0,1,"41"
"4101060801",288,784,124,102,169,3,9,8.48263888888889,29,13,204,784,784,763,742,784,784,784,784,784,784,784,65,165,0,0,724,720,388,784,784,784,784,784,388,27,31,784,784,0,0,5,0,0,0,0,2,0,0,0,0,14,0,0,19,0,0,0,120,0,0,147,167,159,0,9,0,0,0,0,"41"
"4101061001",90,240,30,23,20,1,1,8.44444444444444,17,17,69,240,240,239,203,240,240,240,240,240,240,240,11,83,0,0,233,233,69,240,240,240,240,240,69,2,1,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0,58,38,0,0,0,0,0,0,"41"
"4101061101",69,215,53,48,29,0,3,8.89855072463768,0,0,85,215,215,206,215,215,215,215,215,215,215,215,57,78,0,0,213,213,94,215,215,215,215,215,94,0,13,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,1,0,166,0,0,0,0,0,0,"41"
"4101061201",312,790,89,69,140,13,17,8.51282051282051,26,4,217,790,790,755,702,790,790,790,790,790,790,790,42,191,0,0,735,731,351,790,790,790,790,790,351,46,55,790,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,252,0,0,3,217,190,0,0,0,0,0,0,"41"
"4101061301",162,586,139,116,114,13,27,8.40740740740741,7,7,287,586,586,586,578,586,586,586,585,586,586,586,135,237,21,0,571,563,343,586,586,586,586,586,343,60,118,586,586,0,0,3,0,12,14,11,4,7,1,66,8,54,0,0,45,0,0,26,79,73,4,1,110,225,14,0,0,0,21,63,"41"
"4101061401",179,573,132,118,92,5,6,7.72625698324022,0,0,291,573,573,552,573,573,573,573,573,573,573,573,91,260,0,0,550,548,275,573,573,573,573,573,275,23,20,573,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,"41"
"4101070101",198,687,236,137,113,6,9,8.52020202020202,0,0,287,687,687,677,622,687,687,687,687,687,687,687,90,255,0,0,666,661,362,687,687,687,687,687,362,27,26,687,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,104,0,0,0,362,190,0,0,0,0,0,0,"41"
"4101070201",264,1004,257,212,137,19,34,8.48106060606061,17,17,488,1004,1004,986,848,1004,1004,1004,1004,1004,1004,1004,144,401,0,0,989,982,492,1004,1004,1004,1004,1004,492,84,129,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,12,0,0,0,305,238,0,0,0,0,0,0,"41"
