"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"3301030101",132,479,164,127,107,31,11,7.78787878787879,0,0,239,479,479,479,479,479,479,479,479,479,479,479,65,208,0,0,459,450,329,479,479,479,479,479,339,113,43,479,479,0,0,0,0,0,0,7,0,0,0,5,0,1,0,0,29,0,0,0,4,0,0,4,261,214,0,0,0,2,0,0,"33"
"3301030201",134,455,138,108,106,25,20,9.75373134328358,28,21,182,455,455,450,448,455,455,455,455,455,455,455,70,125,0,0,428,427,297,455,455,455,455,455,303,93,74,455,455,7,7,0,0,0,0,22,3,0,0,0,0,0,0,0,61,0,0,0,8,2,0,244,249,200,115,0,0,0,29,7,"33"
"3301030301",129,649,263,227,114,19,4,8.13953488372093,6,6,405,649,649,649,649,649,649,649,649,649,649,649,114,373,0,0,637,637,454,649,649,649,649,649,454,95,24,649,649,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,150,0,0,0,13,13,0,282,151,141,2,0,0,0,0,0,"33"
"3301030401",92,306,120,103,71,13,7,8.28260869565217,36,24,204,306,306,302,274,306,306,306,306,306,306,306,72,177,9,0,278,264,188,306,306,306,306,306,191,34,23,306,306,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,38,0,0,0,4,10,0,29,144,153,34,7,0,0,3,28,"33"
"3301030501",79,394,120,106,76,12,7,7.36708860759494,12,12,194,394,394,392,394,394,394,394,394,394,394,394,37,216,0,0,390,390,300,394,394,394,394,394,300,61,33,394,394,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,61,0,0,0,0,0,17,208,281,205,0,0,0,0,0,0,"33"
"3301030601",84,505,142,130,74,4,0,8.53571428571429,0,0,349,505,505,499,505,505,505,505,505,505,505,505,136,348,0,0,501,501,340,505,499,505,505,505,346,21,0,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,17,13,331,362,0,0,0,0,0,0,"33"
"3301030701",59,247,79,68,49,0,0,7.86440677966102,0,0,104,247,247,240,247,247,247,247,247,247,247,247,56,90,0,0,241,241,162,247,247,247,247,247,162,0,0,247,247,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,16,0,0,0,9,0,0,45,179,156,3,10,0,0,0,0,"33"
"3301030801",68,243,124,106,53,22,0,8.22058823529412,24,4,114,243,243,243,236,243,243,243,243,243,243,243,50,91,0,0,222,222,136,243,243,243,243,243,139,72,0,243,243,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,5,22,6,0,3,171,131,0,0,0,0,0,0,"33"
"3301030901",62,325,117,101,56,4,0,6.7741935483871,7,7,183,325,325,325,325,325,325,325,325,325,325,325,32,196,0,0,322,319,224,325,325,325,325,325,224,11,0,325,325,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,180,186,0,0,0,0,0,0,"33"
"3301031001",72,351,117,101,53,2,0,8.45833333333333,0,0,175,351,351,344,351,351,351,351,351,351,351,351,60,151,0,0,350,350,235,351,351,351,351,351,235,11,0,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,6,16,5,59,21,88,0,0,0,0,0,0,"33"
