"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"6601020101",64,188,60,41,48,18,31,8.46875,10,10,96,188,188,182,188,188,188,188,188,188,188,188,28,70,0,0,175,175,110,188,188,188,188,188,110,59,80,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66"
"6601020201",138,364,121,88,104,10,0,7.13768115942029,4,4,140,364,364,357,364,364,364,364,364,364,364,364,35,127,0,0,318,310,209,364,364,364,364,364,213,26,0,364,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,56,67,0,0,0,0,0,0,"66"
"6601020301",67,204,85,72,48,14,38,8.16417910447761,9,0,88,204,204,193,204,204,204,204,204,204,204,204,28,82,0,0,190,190,103,204,204,204,204,204,103,41,92,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,1,78,0,0,0,0,0,0,"66"
"6601020401",79,250,83,61,81,15,0,8.67088607594937,12,12,127,250,250,246,242,250,250,250,250,250,250,250,19,118,0,0,220,218,167,250,250,250,250,250,173,31,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,"66"
"6601020501",87,226,91,63,64,6,2,7.98850574712644,5,5,93,226,226,212,226,226,226,226,226,226,226,226,40,57,0,0,192,192,115,226,226,226,226,226,115,19,10,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,0,"66"
"6601020601",109,342,103,79,79,15,6,7.68807339449541,21,21,130,342,342,330,333,342,342,342,342,342,342,342,50,114,0,0,326,326,197,342,342,342,342,342,197,43,17,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,0,0,88,139,0,0,0,0,0,0,"66"
"6601020701",141,442,119,82,113,16,17,8.41843971631206,3,3,210,442,442,435,442,442,442,442,442,442,442,442,82,171,0,0,413,395,263,442,442,442,442,442,270,57,60,442,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66"
"6601020801",150,374,103,80,104,7,15,8.20666666666667,11,11,124,374,374,362,371,374,374,374,374,374,374,374,41,121,0,0,334,317,191,374,374,374,374,374,191,15,31,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66"
"6601030101",81,225,100,71,63,6,8,7.11111111111111,24,19,82,225,225,217,225,225,225,225,225,225,225,225,18,60,10,0,202,202,128,225,225,225,225,225,128,21,19,225,225,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,50,55,0,0,0,0,0,0,"66"
"6601030201",79,213,66,53,61,11,26,8.18987341772152,11,11,74,213,213,205,206,213,213,213,213,213,213,213,16,73,3,0,188,183,123,213,213,213,213,213,123,34,68,213,213,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,15,19,28,0,0,42,77,0,0,0,0,0,0,"66"
"6601030301",184,612,206,128,131,9,33,7.71195652173913,54,44,293,612,612,598,612,612,612,612,612,612,612,612,111,218,0,0,577,568,301,612,612,612,612,612,309,28,83,612,612,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66"
"6601030401",395,1038,393,285,268,20,13,7.68101265822785,14,0,374,1038,1038,990,1033,1038,1038,1038,1038,1038,1038,1038,81,365,0,0,927,893,548,1038,1038,1038,1038,1038,548,67,30,1038,1038,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,101,91,0,0,0,0,0,0,"66"
"6601030501",34,78,23,18,18,0,0,7.41176470588235,0,0,39,78,78,72,68,78,78,78,78,78,78,78,11,29,0,0,70,63,37,78,78,78,78,78,37,0,0,78,78,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,18,0,0,0,0,0,0,"66"
"6601030601",190,528,227,162,148,19,2,7.23684210526316,15,15,202,528,528,508,523,528,528,528,528,528,528,528,84,178,0,0,463,449,311,528,528,528,528,528,323,66,10,528,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"66"
"6601030701",106,280,118,81,73,17,34,8.62264150943396,6,6,108,280,280,273,279,280,280,280,280,280,280,280,29,97,0,0,246,243,147,280,280,280,280,280,147,53,85,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,0,91,97,0,0,0,0,0,0,"66"
"6601030801",149,407,201,130,127,19,0,8.5503355704698,0,0,150,407,407,398,404,407,407,407,407,407,407,407,53,138,0,0,347,332,243,407,407,407,407,407,256,68,0,407,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66"
"6601030901",64,175,86,65,40,5,16,5.53125,3,3,78,175,175,171,175,175,175,175,175,175,175,175,2,80,7,0,162,157,92,175,175,175,175,175,92,16,38,175,175,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,7,16,16,0,0,69,89,0,0,0,0,0,0,"66"
"6601031001",171,412,205,156,118,21,0,7.30409356725146,0,0,67,412,412,407,409,412,412,412,412,412,412,412,9,80,0,0,361,356,216,412,412,412,412,412,221,61,0,412,412,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"66"
