"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"6701020101",231,733,233,188,107,8,18,9.43722943722944,0,0,304,733,733,715,723,733,733,733,733,733,733,733,75,246,0,0,713,710,354,733,733,733,733,733,354,41,70,733,733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,147,0,0,0,0,0,3,"67"
"6701020201",147,471,173,132,76,7,1,9.13605442176871,12,9,202,471,471,465,466,471,471,471,471,471,471,471,46,194,0,0,448,439,229,471,471,471,471,471,231,19,1,471,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,39,0,0,0,0,0,0,"67"
"6701020301",180,617,252,206,105,14,45,9.18888888888889,0,0,270,617,617,611,611,617,617,617,617,617,617,617,110,239,0,0,598,590,340,617,611,617,617,617,340,59,107,616,617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,1,"67"
"6701020401",231,638,185,137,113,17,8,9.18181818181818,6,0,246,638,638,607,626,638,638,638,638,638,638,638,59,239,0,6,611,602,302,638,638,638,638,638,310,60,29,638,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,49,0,0,0,0,0,0,"67"
"6701020501",250,997,350,302,125,5,1,9.244,0,0,519,997,997,983,992,997,997,997,997,997,997,997,166,528,0,0,981,976,488,997,997,997,997,997,488,34,7,997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,170,0,0,0,0,0,5,"67"
"6701020601",192,630,163,129,114,6,4,9.46875,5,5,287,630,630,612,628,630,630,630,630,630,630,630,103,240,0,0,600,600,299,630,630,630,630,630,299,19,11,630,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,97,0,0,0,0,0,0,"67"
"6701020701",204,737,331,275,126,9,23,9.27450980392157,0,0,303,737,737,718,709,737,737,737,737,737,737,737,86,289,3,0,711,706,386,737,737,737,737,737,387,34,88,737,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,14,43,34,0,0,0,0,0,0,"67"
"6701020801",167,610,207,199,90,4,2,9.11976047904192,0,0,296,610,610,588,610,610,610,610,610,610,610,610,91,305,0,0,599,598,312,610,610,610,610,610,313,17,4,610,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,64,0,0,0,0,0,4,"67"
"6701020901",254,791,290,236,146,10,1,9.35826771653543,0,0,198,791,791,784,790,791,791,791,791,791,791,791,25,204,0,0,771,757,374,791,791,791,791,791,389,41,5,791,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,98,0,0,0,0,0,0,"67"
"6701021001",142,495,175,161,74,5,1,8.94366197183099,0,0,234,495,495,484,495,495,495,495,495,495,495,495,109,212,0,0,476,476,221,495,495,495,495,495,225,28,6,495,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,"67"
"6701021101",127,436,143,118,87,5,35,9.19685039370079,0,0,166,436,436,430,428,436,436,436,436,436,436,436,56,149,0,0,415,410,234,436,436,436,436,436,235,18,103,436,436,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,97,0,0,0,0,0,0,"67"
"6701030101",243,656,192,133,152,10,2,9.559670781893,13,13,142,656,656,641,656,656,656,656,656,656,656,656,62,167,0,0,617,604,394,656,656,656,656,656,394,35,6,656,656,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,"67"
"6701030201",173,449,187,133,97,0,1,7.52601156069364,0,0,84,449,449,429,448,449,449,449,449,449,449,449,19,82,0,0,417,417,206,449,449,449,449,449,206,0,1,449,449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,37,0,0,0,0,0,0,"67"
"6701030301",101,232,87,65,46,3,9,8.9009900990099,0,0,64,232,232,218,232,232,232,232,232,232,232,232,24,75,0,0,211,211,90,232,232,232,232,232,90,6,36,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,52,0,0,0,0,0,0,"67"
"6701030401",203,556,207,141,87,0,3,9.35960591133005,0,0,193,556,556,546,543,556,556,556,556,556,556,556,68,193,0,0,525,521,244,556,556,556,556,556,244,0,4,556,556,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44,22,19,0,0,0,0,0,0,"67"
