"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"9001020101",368,978,214,177,243,7,21,7.8179347826087,0,0,299,978,978,958,974,978,978,978,978,978,978,978,120,246,0,0,905,873,562,978,978,978,978,978,563,19,56,978,978,0,0,0,0,0,0,17,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,54,57,65,0,0,0,0,0,0,"90"
"9001020201",736,1908,244,201,385,6,13,8.14266304347826,10,10,479,1908,1908,1825,1904,1908,1908,1908,1908,1908,1908,1908,162,454,22,11,1796,1762,932,1908,1908,1908,1908,1908,934,18,41,1908,1908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,353,0,159,89,131,5,0,0,0,0,0,"90"
"9001020301",713,1520,355,292,301,4,4,8.4179523141655,0,0,289,1520,1520,1453,1520,1520,1520,1520,1520,1520,1520,1520,79,274,0,0,1391,1351,631,1520,1518,1520,1520,1520,631,21,16,1520,1520,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,148,0,0,0,0,266,729,0,0,0,0,0,0,"90"
"9001020401",743,1916,309,235,464,4,31,7.48586810228802,0,0,390,1916,1916,1853,1909,1916,1916,1916,1916,1916,1916,1916,92,392,13,0,1769,1745,996,1916,1916,1916,1916,1916,996,14,83,1916,1916,0,0,0,0,0,0,16,0,3,0,3,0,0,0,0,0,0,0,0,5,113,0,399,299,327,0,0,0,0,0,2,"90"
"9001020501",1020,2565,338,273,469,42,11,8.64411764705882,9,9,772,2565,2565,2286,2507,2565,2565,2565,2555,2565,2565,2565,200,737,27,9,2451,2431,1157,2565,2546,2565,2565,2565,1167,126,32,2565,2564,0,0,0,0,0,39,53,6,0,0,14,4,49,4,0,0,0,0,11,99,82,3,261,145,326,31,5,0,0,2,0,"90"
"9001020601",159,481,133,105,84,6,29,8.90566037735849,0,0,192,481,481,465,481,481,481,481,481,481,481,481,49,189,57,7,449,446,204,481,481,481,481,481,204,23,71,481,481,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,54,61,0,0,0,0,0,0,"90"
"9001020701",513,1153,239,192,143,3,15,8.23586744639376,0,0,236,1153,1153,1093,1153,1153,1153,1153,1153,1153,1153,1153,51,209,0,0,1108,1094,304,1153,1153,1153,1153,1153,304,11,31,1153,1153,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,67,51,0,0,0,0,0,0,"90"
"9001020801",871,1900,294,231,260,4,2,8.44661308840413,12,12,559,1900,1900,1775,1205,1900,1900,1900,1900,1900,1900,1900,137,469,3,0,1793,1774,562,1900,1900,1900,1900,1900,568,16,14,1900,1900,0,0,0,0,0,266,39,0,0,0,0,0,0,0,0,0,0,0,0,10,104,0,6,292,287,0,0,0,0,0,0,"90"
"9001020901",241,685,219,153,155,3,2,8.24896265560166,0,0,227,685,685,671,685,685,685,685,685,685,685,685,79,203,29,0,630,628,358,685,685,685,685,685,361,10,6,685,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,104,230,0,0,0,0,0,0,"90"
"9001021001",602,1443,144,105,377,1,0,8.26079734219269,0,0,245,1443,1443,1401,1441,1443,1443,1443,1443,1443,1443,1443,74,248,16,0,1309,1287,779,1443,1443,1443,1443,1443,779,3,0,1443,1443,0,0,0,0,0,0,36,3,0,0,0,6,0,0,0,0,0,0,0,3,5,0,2,219,391,0,0,0,0,0,4,"90"
"9001030101",396,1160,317,240,303,3,0,7.44949494949495,0,0,198,1160,1160,1149,1153,1160,1160,1160,1160,1160,1160,1160,87,176,0,0,1106,1104,720,1160,1160,1160,1160,1160,720,6,0,1160,1160,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,78,171,0,0,0,0,6,0,"90"
"9001030201",161,535,164,114,128,1,8,7.42236024844721,0,0,220,535,535,531,534,535,535,535,535,535,535,535,85,183,0,0,489,486,313,535,535,535,535,535,313,9,23,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,54,360,335,0,0,0,0,0,0,"90"
"9001030301",304,864,230,176,229,3,1,8.11842105263158,0,0,233,864,864,857,838,864,864,864,864,864,864,864,54,223,29,0,785,781,491,864,861,864,864,864,491,10,1,858,858,0,0,0,0,2,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,59,0,0,73,176,0,0,0,0,0,2,"90"
"9001030401",129,354,144,102,83,6,1,8.52713178294574,0,0,89,354,354,347,350,354,354,354,354,354,354,354,32,99,24,0,331,329,207,354,354,354,354,354,207,24,1,354,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,"90"
"9001030501",175,709,190,129,115,3,2,7.08571428571429,31,23,442,709,709,686,706,709,709,709,709,709,709,709,189,340,0,7,697,695,383,709,709,709,709,709,383,16,11,709,709,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,88,0,44,78,589,0,0,0,0,100,0,"90"
"9001030601",230,788,264,203,142,5,2,8.00434782608696,20,16,416,788,788,763,748,788,788,788,788,788,788,788,150,393,0,0,756,753,423,788,788,788,788,788,431,21,11,788,788,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,17,82,0,151,20,264,23,0,0,0,0,7,"90"
"9001030701",198,530,121,96,123,2,0,8.08585858585859,17,17,167,530,530,516,530,530,530,530,530,530,530,530,40,139,0,0,489,484,289,530,530,530,530,530,289,7,0,530,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,0,0,0,0,0,0,"90"
"9001030801",347,1354,387,323,117,3,0,8.11239193083573,19,19,933,1354,1354,1272,1340,1354,1354,1354,1354,1354,1354,1354,376,866,75,16,1320,1312,437,1354,1354,1354,1354,1354,437,13,0,1354,1354,0,0,0,14,41,78,0,0,0,0,388,0,0,0,0,0,0,0,2,458,143,0,248,0,888,0,0,0,0,0,0,"90"
"9001030901",183,553,161,118,162,1,0,9.23497267759563,12,12,185,553,553,545,553,553,553,553,553,553,553,553,61,168,0,0,510,509,352,553,553,553,553,553,352,3,0,553,553,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,41,0,31,85,29,0,0,0,0,0,0,"90"
"9001031001",191,606,207,137,134,6,6,5.27225130890052,4,4,239,606,606,596,595,606,606,606,606,606,606,606,64,223,0,0,574,570,328,606,606,606,606,606,333,20,24,606,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,526,28,460,0,0,0,0,0,0,"90"
"9001040101",322,1080,280,234,182,20,4,9.51242236024845,4,4,458,1080,1080,1054,1080,1080,1080,1080,1080,1080,1080,1080,200,404,13,0,1052,1046,539,1080,1080,1080,1080,1080,545,99,15,1080,1080,0,0,0,0,0,0,0,21,0,0,0,4,0,0,0,0,0,0,6,19,28,0,0,348,386,56,0,0,0,4,4,"90"
"9001040201",506,1751,423,323,329,18,10,8.46837944664032,0,0,778,1751,1751,1706,1746,1751,1751,1751,1751,1751,1751,1751,237,717,113,0,1669,1649,960,1751,1751,1751,1751,1751,960,70,34,1751,1751,0,0,0,15,45,47,8,3,1,0,24,42,10,8,0,0,0,0,0,159,418,0,165,542,587,49,0,0,0,0,101,"90"
"9001040301",740,2008,422,333,347,15,15,8.42297297297297,34,34,769,2008,2008,1917,2004,2008,2008,2008,2008,2008,2008,2008,244,664,34,0,1913,1895,882,2008,2004,2008,2008,2008,904,78,47,2008,2008,0,0,0,0,3,0,0,22,4,7,5,0,4,0,0,0,0,0,7,0,0,0,2,295,509,38,0,0,0,0,0,"90"
"9001040401",205,636,156,124,146,4,1,8.14634146341463,0,0,258,636,636,626,636,636,636,636,636,636,636,636,104,221,0,0,597,589,370,636,636,636,636,636,370,19,5,636,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"90"
"9001040501",665,2372,698,560,385,6,85,8.25864661654135,114,114,1249,2372,2372,2270,2372,2372,2372,2372,2372,2372,2372,2372,526,1138,19,4,2284,2274,1151,2372,2372,2372,2372,2372,1161,30,288,2372,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,35,0,0,0,0,0,0,"90"
"9001040601",200,677,209,149,125,2,0,8.46,0,0,270,677,677,665,677,677,677,677,677,677,677,677,77,229,7,0,652,649,375,677,671,677,677,677,381,8,0,677,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"90"
"9001040701",148,596,151,111,129,10,1,8.27027027027027,0,0,318,596,596,590,589,596,596,596,596,596,596,596,106,285,0,0,579,579,404,596,596,596,596,596,410,46,2,596,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,40,17,0,0,0,0,0,0,"90"
"9001040801",696,1409,507,413,201,0,0,8.02442528735632,0,0,379,1409,1409,1294,1408,1409,1409,1409,1409,1409,1409,1409,113,383,9,0,1292,1288,390,1409,1409,1409,1409,1409,390,0,0,1409,1408,0,0,0,6,10,68,0,0,0,0,20,0,16,0,0,0,0,0,11,0,13,0,103,104,111,56,2,0,0,12,151,"90"
"9001050101",364,1105,316,237,271,9,21,8.0467032967033,0,0,420,1105,1105,1082,1105,1105,1105,1105,1105,1105,1105,1105,136,363,75,0,1034,1025,648,1105,1105,1105,1105,1105,648,39,75,1105,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,450,0,0,0,0,0,0,"90"
"9001050201",225,641,199,146,161,6,9,8.12,17,17,246,641,641,626,641,641,641,641,641,641,641,641,70,224,48,0,581,571,342,641,641,641,641,641,342,18,24,641,641,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,176,0,0,0,0,0,0,"90"
"9001050301",259,836,227,170,212,3,8,8.08108108108108,13,13,251,836,836,819,836,836,836,836,836,836,836,836,95,251,27,0,806,801,551,836,836,836,836,836,551,18,24,836,836,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,312,0,0,0,0,0,0,"90"
